665,"C.P.A. College, Theni"
666,"Chellammal Women's College of the Pachaiyappa's Trust, Chennai"
667,"Cheraan's Arts Science College, Erode"
668,"Chikkaiah Naiacker College, Erode"
669,"Chikkanna Government Arts College, Coimbatore"
670,"C.M.S. College of Science and Commerce, Coimbatore"
671,"C.S.I. Bishop Appasamy College of Arts and Science, Coimbatore"
672,"C.S.I. Darling Selvabai Thavaraj David College of Arts and Science for Women, Madurai"
673,"C.S.I. Edward Women's Christian College, Kanchipuram"
674,"C.S.I. Jeyaraj Annapackiam College, Tirunelveli"
675,"C.T.M. College of Arts and Science, Chennai"
676,"Cambridge College of Arts and Science, Karur"
677,"Caussanel College of Arts and Science, Ramanathapuram"
678,"Cauveri College for Women, Trichy"
679,"Chennai National College (Arts and Science), Chennai"
680,"Cherran College For Women, Tirupur"
681,"Chettinad College of Arts and Science, Trichy"
682,"Chevaliar T. Thomas Elizabeth College for Women, Chennai"
683,"Chidambaram Pillai College of Women, Trichy"
684,"Christhu Raj College, Trichy"
685,"D.G. Govt. Arts College for Women, Nagapattinam"
686,"Dhanraj Baid Jain College (Autonomous), Chennai"
687,"Dharmamurthi Rao Bahadur Calavala Cunnan Chetty's Hindu (D.R.B.C.C.C.H.) College, Chennai"
688,"Dr. Ambedkar Government Arts College, Chennai"
689,"Dr. Kalaignar Government Arts College, Kulithalai"
690,"Dwaraka Doss Goverdhan Doss Vaishnav College, Chennai"
691,"Danapackiyam Krishnasamy Mudaliar College for Women, Vellore"
692,"Devanga Arts College, Aruppukottai"
693,"Dhanalakshmi Srinivasan College of Arts and Science for Women, Perambalur"
694,"Dharmambal Ramasamy Arts and Science College, Thanjavur"
695,"Dharmapuram Adinam Arts College, Nagapattinam"
696,"Don Bosco College, Dharmapuri"
697,"Dr. G.R. Damodaran College of Science, Coimbatore"
698,"Dr. M.G.R. Chockalingam Arts College, Tiruvannamalai"
699,"Dr. M.G.R. Janaki College of Arts and Science for Women, Chennai"
700,"Dr. N.G.P. Arts and Science College, Coimbatore"
701,"Dr. Nallikuppusamy Arts College, Thanjavur"
702,"Dr. R.A.N.M. Arts and Science College, Erode"
703,"Dr. R.K. Shanmugam College of Arts and Science, Villupuram"
704,"Dr. R.V. Arts and Science College, Coimbatore"
705,"Dr. S.N.S. Rajalakshmi College of Arts and Science, Coimbatore"
706,"Dr. Sir A.L. Mudaliar Vocational Arts and Science, Tiruvallur"
707,"Dr. Umayal Ramanathan College for Women, Karaikudi"
708,"Dr. Zakir Hussain College, Sivagangai"
709,"E.M.G. Yadava Women's College, Madurai"
710,"Emerald Heights College for Women, Udhagamandalam"
711,"Erode Arts College (Autonomous), Erode"
712,"Ethiraj College for Women (Autonomous), Chennai"
713,"Edaiyathangudi G.S. Pillai Arts and Science College, Nagapattinam"
714,"Enathi Rajappa College of Arts and Science, Pattukkottai"
715,"Erode Arts College for Women, Erode"
716,"Erode Christian College of Arts and Science for Women, Erode"
717,"Fatima College (Autonomous), Madurai"
718,"G.T.N. Arts College, Dindigul"
719,"Gobi Arts and Science College (Autonomous), Erode"
720,"Government Arts College for Women, Pudukkottai"
721,"Government Arts College, Kumbakonam"
722,"Government College for Women, Kumbakonam"
723,"Govt. Arts and Science College for Women, Bargur"
724,"Govt. Arts College (Autonomous), Coimbatore"
725,"Govt. Arts College for Men (Autonomous), Chennai"
726,"Govt. Arts College for Men, Krishnagiri"
727,"Govt. Arts College for Women, Ramanathapuram"
728,"Govt. Arts College for Women, Krishnagiri"
729,"Govt. Arts College for Women, Salem"
730,"Govt. Arts College for Women, Tirunelveli"
731,"Govt. Arts College, Ariyalur"
732,"Govt. Arts College, Chidambaram Dt"
733,"Govt. Arts College, Dharmapuri"
734,"Govt. Arts College, Karur"
735,"Govt. Arts College, Melur, Madurai"
736,"Govt. Arts College, Paramakudi"
737,"Govt. Arts College, Salem"
738,"Govt. Arts College, Thiruvannamalai"
739,"Govt. Arts College, Trichy"
740,"Govt. Arts College, Udagamandalam"
741,"Govt. Arts College, Udumalpet"
742,"Govt. College for Women, Sivagangai"
743,"Govt. Thirumagal Mills College, Vellore"
744,"Guru Nanak College, Chennai"
745,"G.V.N. College, Kovilpatti"
746,"Ganapathi Seethai Ammal College, Manamadurai"
747,"Ganesar Senthamil Kallori, Thanjavur"
748,"Gem Gates Arts amd Science College, Attur"
749,"Govindammal Adithanar Women's College, Tuticorin"
750,"Guru Shree Shanti Vijai Jain College for Women, Chennai"
751,"H.H. The Rajahs College (Autonomous), Pudukkottai"
752,"H.K.R.H. College, Theni"
753,"Harur Muthu Arts and Science College for Women, Dharmapuri"
754,"Hindustan College of Arts and Science, Kelambakkam"
755,"Hindusthan College of Arts and Science, Coimbatore"
756,"Holy Cross College (Autonomous), Trichy"
757,"Holy Cross College, Nagercoil"
758,"Holy Cross Home Science College for Women, Tuticorin"
759,"Islamiah College, Vellore"
760,"Idaya College of Arts and Science for Women, Pudupalayam"
761,"Idhaya College of Arts and Science for Women, Kumbakonam"
762,"Idhaya Women's College, Sivagangai"
763,"Imayam College of Arts and Science, Thuraiyur"
764,"Immaculate College for Women, Sankarapuram Taluk"
765,"Indian Arts and Science College, Naidumangalam"
766,"Indian Harvard Arts and Science College, Chennai"
767,"Indira Gandhi Jayanthi Women's College, Villupuram"
768,"Indo-American College, Tiruvannamalai"
769,"Islamiah Women's Arts and Science College, Vellore"
770,"J.J. College of Arts and Science, Pudukkottai"
771,"Jairam Arts and Science College, Salem"
772,"Justice Basheer Ahmed Syed College for Women, Chennai"
773,"J.A. Arts and Science College, Chennai"
774,"J.K.K. Nataraja College of Arts and Science, Komarapalayam"
775,"Jamal Mohamed College, Trichy"
776,"Jawahar Science College, Neyveli"
777,"Jaya College of Arts and Science, Tiruvallur"
778,"Jayagovind Harigopal Agarwal Agarsen College, Chennai"
779,"Jayaraj Annapackiam College for Women (Autonomous), Periyakulam"
780,"Jeyaraj Chelladurai College of Arts and Science, Theni"
781,"John Bosco Arts and Science College, Tiruvallur"
782,"Joseph Arts and Science College, Villupuram"
783,"Jothi College, Vellore"
784,"K.S.R. College of Arts and Science, Namakkal"
785,"Kamban College Arts and Science for Women, Tiruvannamalai"
786,"Kandaswami Kandar's College, Namakkal"
787,"Khadir Mohideen College, Adirampattinam"
788,"Kongunadu Arts and Science College, Coimbatore"
789,"Kundavai Nachiyar Govt. College for Women, Thanjavur"
790,"K.C.S. Kasi Nadar College of Arts and Science, Chennai"
791,"K.G. College of Arts and Science, Coimbatore"
792,"K.M.G. College of Arts and Science, Gudiyattam"
793,"K.R. Arts and Science College, Tuticorin"
794,"K.S. Raja College of Arts and Science for Women, Gingee Taluk"
795,"K.S.G. College of Arts and Science, Coimbatore"
796,"Kaamadhenu Arts and Science College, Sathyamangalam"
797,"Kairali Arts, Science and Commerce College, Coimbatore"
798,"Kamadhenu College of Arts and Science, Dharmapuri"
799,"Kamaraj College, Tuticorin"
800,"Kanchi Kamatchi Amman Arts and Science College for Women, Kanchipuram Taluk"
801,"Kanchi Shri Krishna College of Arts and Science, Kanchipuram"
802,"Karpagam University (Karpagam Arts and Science College), Coimbatore"
803,"Karuppannan Mariappan College, Erode"
804,"Kaveripakkam Arts and Science College, Kaveripakkam"
805,"KAYPEEYES College of Arts and Science, Kotagiri"
806,"King Nandivarman College of Arts and Science, Tiruvannamalai"
807,"Kings College of Arts and Science for Women, Namakkal"
808,"Kodaikanal Christian College, Kodaikanal"
809,"Kongu Arts and Science College, Erode"
810,"Kongu College of Arts and Science, Karur"
811,"Kovai Kalaimagal College of Arts and Science, Coimbatore"
812,"Krishnasamy College of Science, Arts and Management for Women, Cuddalore Taluk"
813,"Kumara Rani Meena Muthiah College of Arts and Science for Women, Chennai"
814,"Kurinji Arts and Science College, Trichy"
815,"L.R.G. Govt. Arts College for Women, Tiruppur"
816,"Loganatha Narayanasamy Govt. Arts College, Tiruvallur"
817,"Loyola College (Autonomous), Chennai"
818,"Lady Doak College (Autonomous), Madurai"
819,"Lakshmi Narayanan Visalakshi College of Arts and Science, Coimbatore"
820,"Lakshmipuram College of Arts and Science, Kanyakumari"
821,"Meenakshi College for Women, Chennai"
822,"Muthayammal College of Arts and Science, Rasipuram"
823,"M.R. Govt. Arts College, Tiruvarur"
824,"M.S.S. Wakf Board College, Madurai"
825,"M.V. Muthiah Govt. Arts College for Women, Dindigul"
826,"Madras Christian College (Autonomous), Chennai"
827,"Madurai Institute of Social Sciences, Madurai"
828,"Madurai Kamaraj University College, Aundipatti, Theni"
829,"Madurai Kamaraj University Evening College, Dindigul"
830,"Madurai Kamaraj University Evening College, Madurai"
831,"Madurai Kamaraj University Evening College, Palani"
832,"Madurai Kamaraj University Evening College, Paramakudi"
833,"Madurai Kamaraj University Evening College, Periyakulam"
834,"Madurai Kamaraj University Evening College, Ramanathapuram"
835,"Madurai Kamaraj University Evening College, Theni"
836,"Mannar Tirumalai Naicker College, Madurai"
837,"Mazharul Uloom College, Ambur"
838,"Muthurangam Government Arts College, Vellore"
839,"M.A.V.M.M. Ayira Vysiar College, Madurai"
840,"M.G.R. College, Hosur"
841,"M.I.E.T. College of Arts and Science, Trichy"
842,"M.K. University College, Madurai, Madurai"
843,"M.M.E.S. Women's Arts and Science College, Walaja Taluk"
844,"M.O.P. Vaishnav College for Women (Autonomous), Chennai"
845,"Madha Arts and Science College, Chennai"
846,"Madura College (Autonomous), Madurai"
847,"Madurai Sivakasi Nadars College for Women, Sivagangai"
848,"Mahalakshmi College of Arts and Science, Chennai"
849,"Maharaja Arts and Science College, Coimbatore"
850,"Maharaja College for Women, Erode, Perundurai"
851,"Maharani Arts and Science Women's College, Erode"
852,"Mahatma Arts and Science College, Illuppur Taluk"
853,"Mahendra College of Arts and Science, Namakkal"
854,"Malankara Catholic College, Kanyakumari"
855,"Mangayarkarasi Arts and Science College for Women, Madurai"
856,"Manickam College of Arts and Science, Thanjavur"
857,"Mar Gregorios Arts and Science College, Chennai"
858,"Marrapan Lakshmiamma Arts and Science College for Women, Vellore"
859,"Marudhur Kesari Jain College for Women, Vaniyampadi"
860,"Maruthupandiyar College, Vallam"
861,"Mass College of Arts and Science, Kumbakonam"
862,"Matha College of Arts and Sciences, Manamadurai"
863,"Meenakshi Ammal Arts and Science College for Women, Uthiramerur"
864,"Meenakshi Chandrasekaran College of Arts and Science, Pattukkottai"
865,"Meenakshi Ramasamy Arts and Science College, Perambalur"
866,"Mercury College of Arts and Science, Arakonam"
867,"Michael Job College of Arts and Science for Women, Coimbatore"
868,"Modern Arts and Science College, Jayankondam"
869,"Mohamed Sathak College of Arts and Science, Chennai"
870,"Moti and Moti Arts and Science College, Thanjavur, Thanjavur"
871,"Muslim Arts College, Tiruvithamcode, Kanyakumari"
872,"N.K.R. Government Arts College for Women, Namakkal"
873,"N.M.S.S. Vellachami Nadar College, Madurai"
874,"Nallamuthu Gounder Mahalingam College (Autonomous), Pollachi"
875,"New College (Autonomous), Chennai"
876,"Nirmala College for Women, Coimbatore"
877,"N.M.S. Sermathai Vasan College for Women, Madurai"
878,"N.P.R. Arts and Science College, Dindigul"
879,"Nadar Saraswathy College of Arts and Science, Theni"
880,"Naina Mohamed College of Arts and Science, Aranthangi Taluk"
881,"Nandha Arts and Science College, Erode"
882,"National College, Trichy"
883,"Navarasam Arts and Science College for Women, Erode"
884,"Nazareth College of Arts and Science, Chennai"
885,"Nazareth Margochis College, Tuticorin"
886,"Nehru College of Arts and Science, Tirupur"
887,"Nehru Memorial College, Trichy"
888,"Nesamony Memorial Christian College, Kanyakumari"
889,"Nethaji Subash Chandra Bose College, Thiruvarur"
890,"New Prince Shri Bhavani Arts and Science College, Chennai"
891,"Nift Tea College of Knitwear Fashion, Tirupur"
892,"Noorl Islam Arts and Science College, Kanyakumari"
893,"P.S.G. College of Arts and Science (Autonomous), Coimbatore"
894,"P.S.G.R. Krishnamal College for Women, Coimbatore"
895,"Pachaiyappa's College for Men, Kanchipuram, Kanchipuram"
896,"Pachaiyappa's College for Women, Kanchipuram, Kanchipuram"
897,"Pachaiyappa's College, Chennai"
898,"Pasumpon Muthuramalinga Thevar College, Madurai"
899,"Periyar Arts College, Cuddalore"
900,"Periyar University College of Arts and Science, Mettur"
901,"Presidency College (Autonomous), Chennai"
902,"Providence College for Women, Udhagamandalam"
903,"P.G.P. College of Arts and Science, Namakkal"
904,"P.K.N. Arts and Science College, Madurai"
905,"P.K.R. Arts College for Women, Gobichettipalayam"
906,"P.M.P. College of Arts and Science, Dharmapuri"
907,"Paavendhar College of Arts and Science, Salem"
908,"Pachamuthu Arts and Science Women's College, Dharmapuri"
909,"Padmavani College of Arts and Science for Women, Omalur Taluk"
910,"Pannaikadu Veerammal Paramasivam College, Dindigul"
911,"Park's College, Tirupur"
912,"Parvathy's Arts and Science College, Dindigul"
913,"Pasumbon Muthuramalinga Thevar College, Melaneelithanallur, Tirunelveli"
914,"Pasumpon Thiru. Muthuramalinga Thevar College, Ramnad"
915,"Patrician College of Arts and Science, Chennai"
916,"Pattammal Alagesan College of Arts and Science, Kanchipuram"
917,"Pavendar Bharadhidasan Arts and Science College, Trichy"
918,"Pee Gee College of Arts and Science, Dharmapuri"
919,"Perarignar Anna College, Tirunelveli"
920,"Periyar E.V.R. College (Autonomous), Trichy"
921,"Pioneer College of Arts and Science, Coimbatore"
922,"Pioneer Kumarasamy College, Nagercoil"
923,"Ponnaiyah Ramajayam College, Thanjavur"
924,"Poompuhar College, Nagapattinam"
925,"Poonga College of Arts and Science, Chennai"
926,"Pope's College, Tuticorin"
927,"Prince Shri Venkateshwara Arts and Science College, Chennai"
928,"Prof. Dhanapalan College for Women, Chennai"
929,"Quaid-e-Millet College, Chennai"
930,"Quaid-e-Millet Government Arts College for Women (Autonomous), Chennai"
931,"Queen Mary's College (Autonomous), Chennai"
932,"R.V.S. College of Arts and Science, Coimbatore"
933,"Rev. Jacob Memorial Christian College, Dindigul"
934,"Raja Duraisingam Govt. Arts College, Sivagangai"
935,"Rajah Serfoji Govt.Arts College, Thanjavur"
936,"Rajapalayam Raju's College, Rajapalayam"
937,"Rajeswari Vedachalam Government Arts College, Kanchipuram"
938,"Ramakrishna Mission Vivekananda College (Men), Chennai"
939,"R.B. Gothi Jain College for Women, Chennai"
940,"R.T.G. Arts and Science College for Women, Gingee Taluk"
941,"Rabiammal Ahamed Maideen College for Women, Tiruvarur"
942,"Rabindharanath Tagore College of Arts and Science for Women, Salem"
943,"Rajagiri Dawood Batcha College of Arts and Science, Thanjavur"
944,"Rajahs College, Thanjavur"
945,"Rajeswari Arts and Scinece College for Women, Vanur Taluk"
946,"Rama Prabha College of Arts and Science, Dindigul"
947,"Ramasamy Tamil College, Karaikudi"
948,"Rathinam College of Arts and Science, Coimbatore"
949,"Rose Mary Arts and Science College, Palayamkottai"
950,"Sourashtra College, Madurai"
951,"Sourashtra College for Women, Madurai"
952,"Sri Kaliswari College, Sivakasi"
953,"Sriram College of Arts and Science, Chennai"
954,"S.B.K. College, Aruppukottai"
955,"S.D.N. Bhatt Vaishnav College for Women, Chennai"
956,"S.I.V.E.T. College, Chennai"
957,"Sacred Heart Evening College, Vellore"
958,"Salem Sowdeswari College, Salem"
959,"Sarah Tucker College, Palayamkottai"
960,"Saraswathy Narayanan College, Madurai"
961,"Senthamil College, Madurai"
962,"Sethupathy Govt. Arts College, Ramanathapuram"
963,"Sri G.V.G. Visalakshi College for Women (Autonomous), Udumalpet"
964,"Sri Meenakshi Govt. College for Women (Autonomous), Madurai"
965,"Sri Ramakrishna Mission Vidyalaya College of Arts and Science (Autonomous), Coimbatore"
966,"Sri S. Ramasamy Naidu Memorial College, Sattur"
967,"Sri Sarada College for Women (Autonomous), Salem"
968,"Sri Subramaniaswami Government Arts College, Tiruvallur"
969,"Srimath Sivagnana Balaya Swamigal Tamil College, Villupuram"
970,"St. Louis College for the Deaf, Chennai"
971,"Stella Maris College for Women (Autonomous), Chennai"
972,"S.B.A. College of Science and Management, Arani"
973,"S.K. College of Arts and Science, Mannargudi"
974,"S.K.S.S. Arts College, Thiruppanandal"
975,"S.M.S. College of Arts and Science, Coimbatore"
976,"S.N.R. Sons College, Coimbatore"
977,"S.P. College of Science and Arts, Madurai"
978,"S.R.M. Arts and Science College, Chengalpattu Taluk"
979,"S.S. Duraisamy Nadar Maariammal College, Kovilpatti"
980,"S.S.M. College of Arts and Science, Komarapalayam"
981,"S.S.S. College Art, Science and Management, Vellore"
982,"S.T. Hindu College, Nagercoil"
983,"Sadakathullah Appa College, Palayamkottai"
984,"Sami Arul Arts and Science College, Thanjavur"
985,"Sankara College of Science and Commerce, Coimbatore"
986,"Saratha College of Arts and Science, Gobichettipalayam"
987,"Sardar Raja Arts College, Tirunelveli"
988,"Sattanatha Karaiyalar College, Tenkasi"
989,"Scott Christian College, Kanyakumari"
990,"SCSVMV University (Sri Chandrasekharendra Saraswathi Viswa Mahavidyalaya), Kancheepuram"
991,"Seethalakshmi Achi College for Women, Sivagangai"
992,"Seethalakshmi Ramaswamy College (Autonomous), Trichy"
993,"Selvam Arts and Science College, Namakkal"
994,"Semgamala Thaayar Educational Trust Women's College, Tiruvarur"
995,"Sengunthar College of Arts and Science, Namakkal"
996,"Shiri Kumaran College of Arts and Science, Coimbatore"
997,"Shri Aravindar Arts and Science College, Villupuram"
998,"Shri Chandra Prabhu Jain College for Men, Tiruvallur"
999,"Shri Nehru Maha Vidyalaya College of Arts and Science, Coimbatore"
1000,"Shri Raghavendra Arts and Science College, Cuddalore"
1001,"Shri Shankarlal Sundarbai Shasun Jain College for Women, Chennai"
1002,"Shrimathi Indira Gandhi College (Women), Trichy"
1003,"Shunmuga Industries Arts and Science College, Tirvuvannamalai"
1004,"Siga College of Management and Computer Science, Villupuram"
1005,"Sindhi College of Arts and Science, Chennai"
1006,"Sir Theagaraya College, Chennai"
1007,"Sivanthi Adithanar College, Nagercoil"
1008,"Soka Ikeda Arts and Science College for Women, Chennai"
1009,"Sonai Meenal Arts and Science College, Mudukulathur"
1010,"Sree Amman Arts and Science College, Erode"
1011,"Sree Ayyappa College for Women, Kanyakumari"
1012,"Sree Devi Kumari Women's College, Kanyakumari"
1013,"Sree Narayana Guru College, Coimbatore"
1014,"Sree Ramu College of Arts and Science, Coimbatore"
1015,"Sree Saraswathy Thyagaraja College, Pollachi"
1016,"Sree Sevugan Annamalai College, Devakottai"
1017,"Sri Adi Chunchanagiri Women's College, Theni"
1018,"Sri Akilandeswari Women's College, Vandavasi"
1019,"Sri Arumugam Arts and Science College, Cuddalore"
1020,"Sri Balamurugan Arts and Science College, Mettur Taluk"
1021,"Sri Bharathi Arts and Science College (W), Pudukkottai"
1022,"Sri Bharathi Women's Arts and Science College, Arni Taluk"
1023,"Sri Bharathivelu Arts and Science College, Walaja Taluk"
1024,"Sri Ganesh College of Arts and Science, Salem"
1025,"Sri Gee College of Arts and Science, Coimbatore"
1026,"Sri Jayendra Saraswathy Maha Vidayalaya College of Arts and Science, Coimbatore"
1027,"Sri K.G.S. Arts College, Srivaikuntam, Tuticorin"
1028,"Sri Kandhan College of Arts and Science, Erode"
1029,"Sri Kanniga Parameswari Arts and Science College for Women, Chennai"
1030,"Sri Krishna Arts and Science College, Coimbatore"
1031,"Sri Muthukumaran Arts and Science College, Chennai"
1032,"Sri Muthukumarasamy College, Chennai"
1033,"Sri Nagalakshmi Ammal Arts and Science College, Madurai"
1034,"Sri Paramakalyani College, Tirunelveli"
1035,"Sri Parasakthi Women's College, Tirunelveli"
1036,"Sri Ramakrishna College of Arts and Science for Women, Coimbatore"
1037,"Sri Ramalinga Sowdambigai College of Science and Commerce, Coimbatore"
1038,"Sri Sai Bharath College of Arts and Science, Dindigul"
1039,"Sri Sakthi Kailash College of Women, Salem"
1040,"Sri Sankara Arts and Science College, Kanchipuram"
1041,"Sri Sankara Arts and Science College, Kumbakonam"
1042,"Sri Sarada Niketan College of Science for Women, Karur"
1043,"Sri Saradha College for Women, Perambalur"
1044,"Sri Saradha Niketan College for Women, Sivagangai"
1045,"Sri Saradha Women's College, Tirunelveli"
1046,"Sri Thangam Periyasamy Arts and Science College, Cuddalore"
1047,"Sri Vasavi College, Erode"
1048,"Sri Venkateswara College of Arts and Science, Thanjavur"
1049,"Sri Vidhya Mandir Arts and Science College, Dharmapuri"
1050,"Sri Vijay Vidyalaya College of Arts & Science(Women's), Dharmapuri"
1051,"Sri Vinayaga College of Arts and Science, Ulundurpet"
1052,"Sridevi Arts and Science College, Ponneri"
1053,"Srimad Andavan Arts and Science College, Trichy"
1054,"Srinivasan College of Arts and Science, Perambalur"
1055,"St. George's Jayaraj Chelladurai College for Women, Madurai"
1056,"St. John's College, Tirunelveli, Palayamkottai"
1057,"St. Joseph College of Arts and Science, Cuddalore"
1058,"St. Joseph's College (Arts and Science), Chennai"
1059,"St. Josephs College (Autonomous), Trichy"
1060,"St. Joseph's College for Women, Coimbatore"
1061,"St. Joseph's College of Arts and Science for Women, Hosur"
1062,"St. Jude's College, Kanyakumari"
1063,"St. Mary's College, Tuticorin"
1064,"St. Thomas College of Arts and Science, Chennai"
1065,"St. Xavier's College, Tirunelveli"
1066,"Subbalakshmi Lakshmipathi College of Science, Madurai"
1067,"Subramaniyam College of Arts and Science, Namakkal"
1068,"Subramanya College of Arts and Science, Palani"
1069,"Sudharsan College of Arts and Science, Illuppur Taluk"
1070,"Sulthana Adbullah Rowther College for Women, Thanjavur"
1071,"Syed Hammeda Arts and Science College, Kilakkarai"
1072,"Tagore College of Arts and Science, Chennai"
1073,"The American College (Autonomous), Madurai"
1074,"Thavathiru Santhalinga Adigallar Arts and Science, Coimbatore"
1075,"Thiru Govindasamy Government Arts College, Tindivanam"
1076,"Thiru Kolanjiappar Government Arts College, Virudhachalam"
1077,"Thiruvalluvar Govt. Arts College, Namakkal"
1078,"Thiru-Vi-Ka Govt. Arts College, Thiruvarur"
1079,"T.B.M.L. College, Trichy"
1080,"T.D.M.N.S. College, T. Kallikulam, Tirunelveli"
1081,"T.M.G. College of Arts and Science, Chennai"
1082,"T.S. Narayanasamy College of Arts and Science, Chennai"
1083,"T.T. Narasimhan - Swami Dayananda College of Arts and Science, Thanjavur"
1084,"Tamilavel Uma Maheswarnar Karanthai Arts College, Thanjavur"
1085,"Tamilnadu Arts and Science College, Chennai"
1086,"TERF's Academy College of Arts and Science, Coimbatore"
1087,"Texcity Arts and Science College, Coimbatore"
1088,"Thanthai Hans Roever College, Perambalur"
1089,"Thassim Beevi Abdul Kadar College for Women, Ramnad"
1090,"The M.D.T. Hindu College, Tirunelveli"
1091,"The Standard Fireworks Rajarathinam College for Women (Autonomous), Sivakasi"
1092,"Theivanai Ammal College for Women, Villupuram"
1093,"Theni College of Arts and Science, Theni"
1094,"Thiagarajar College (Autonomous), Madurai"
1095,"Thirumurugan College of Arts and Science, Thiruvallur"
1096,"Thirupattur Arts And Science College, Thirupattur"
1097,"Thiruthangal Nadar College, Chennai"
1098,"Thiruvalluvar Arts and Science College, Cuddalore"
1099,"Thiruvalluvar College, Tirunelveli"
1100,"Tirukkovilur College of Arts and Science, Villupuram"
1101,"Tiruppur Kumaran College for Women, Tirupur"
1102,"Trinity College for Women, Namakkal"
1103,"Udaya College of Arts and Science, Kanyakumari"
1104,"Urumu Dhanalakshmi College, Trichy, Trichy"
1105,"V.P.M.M. Arts and Science College for Women, Srivilliputtur Taluk"
1106,"Vels University (Vel's College of Science), Chennai"
1107,"Vinayaka Missions Kirupananda Variyar Arts and Science College, Salem"
1108,"Vysya College, Salem"
1109,"V.H.N.S.N. College, Virudhunagar"
1110,"V.O. Chidambaram College, Tuticorin"
1111,"V.S. Sivalingam Govt. Arts College, Sivagangai"
1112,"V.V.V. College for Women, Virudhunagar"
1113,"Vellalar College for Women, Erode"
1114,"Voorhees College, Vellore"
1115,"V.L.B. Janakiammal College of Arts and Science, Coimbatore"
1116,"V.N. Krishnasamy Naidu College of Arts and Science for Women, Mettuppalayam"
1117,"V.T.M College of Arts and Science, Kanyakumari"
1118,"Vailakanni Malathy Pannicker College of Arts and Science, Chennai"
1119,"Valliammal College for Women, Chennai"
1120,"Valluvar College of Science and Management, Karur"
1121,"Vel Sri Ranga Sanku College, Chennai"
1122,"Vellakoil Arts and Science College, Erode"
1123,"Vidhya Sagar Women's College, Chengalpattu"
1124,"Vidyasagar College of Arts and Science, Udumalpet"
1125,"Vivekananda Arts and Science College for Women, Sirkali Taluk"
1126,"Vivekananda College, Agasteeswaram, Kanyakumari"
1127,"Vivekanandha College (Autonomous), Madurai"
1128,"Vivekanandha College for Women, Tiruchengode"
1129,"Vivekanandha College of Arts and Science (W), Namakkal"
1130,"Women's Christian College (Autonomous), Chennai"
1131,"Wavoo Wajeeha Women's College, Kayalpatnam"
1132,"Women's Christian College, Nagercoil"
1133,"Yadava College, Madurai"
1134,"Chettinad Dental College and Research Institutte"
1135,"CSI College of Dental Sciences and Research"
1136,"J K K Nattraja Dental College & Hospital, NAMAKKAL (DT)"
1137,"K.S.R. Institute of Dental Science & Research, Thokkavadi Post"
1138,"Karpaga Vinayaga Institute of Dental Sciences, Madhuranthagam TK"
1139,"Madha Dental College and Hospital, Chennai"
1140,"Meenakshi Ammal Dental College & Hospital"
1141,"Priyadarshini Dental College & Hospital"
1142,"R.V.S. Dental College, Kannampalayam"
1143,"Ragas Dental College & Hospital, Uthandi"
1144,"Rajah Muthiah Dental College & Hospital, Annamalai Nagar"
1145,"Rajas Dental College"
1146,"S R M Dental College & Hospital"
1147,"Sathyabama University Dental College & Hospital, Rajiv Gandhi Road"
1148,"Saveetha Dental College & Hospital"
1149,"Sree Balaji Dental College & Hospital"
1150,"Sri Mookambika Institute of Dental Sciences, Pandanilam, Kulasekharam, K.K. District"
1151,"Sri Ramachandra Dental College, Porur"
1152,"Sri Ramakrishna Dental College & Hospital, Avarampalayam"
1153,"Sri Venkateshwar Dental College and Hospital, Kanchipuram"
1154,"SRM Kattankulathur Dental College & Hospital"
1155,"Tagore Dental College & Hospital, Rathinamangalam, Vandalur, Nungambakkam"
1156,"Tamil Nadu Dental College"
1157,"Thai Moogambigai Dental College & Hospital"
1158,"Vinayaka Mission's Sankarachariyar Dental College"
1159,"Vivekananda Dental College for Women"
1160,"A.J. College of Nursing"
1161,"Adhiparasakthi College of Nursing"
1162,"Al- Ameen College Of Nursing, Somasipadi"
1163,"Aladi Aruna College Of Nursing, Sivalarkulam,, Alangulam Taluk"
1164,"AMJ College of Nursing"
1165,"Anbu College of Nursing"
1166,"Annai Dora College of Nursing, Aundipatti Taluk"
1167,"Annai JKK Sampoorani Ammal College of Nursing"
1168,"Annai Meenakshi College of Nursing"
1169,"Annammal College of Nursing"
1170,"Annasamy Rajammal College of Nursing"
1171,"Apollo College of Nursing, Kil Ayanambakkam"
1172,"Apollo College of Nursing"
1173,"Arulmigu Meenakshi College of Nursing"
1174,"Arun College of Nursing"
1175,"Arvinth College Of Nursing, METTUPATTTY"
1176,"Bharani Swathy College of Nursing"
1177,"Billroth College of Nursing, Near Madha Church"
1178,"Bishop's College of Nursing"
1179,"C E T College of Nursing, Thidal Panchayat"
1180,"C S I Jeyaraj Annapackiam College of Nursing, Pasumalai"
1181,"C.K. School of Nursing"
1182,"Cheran College of Nursing, Telungupalayam Pirivu"
1183,"Chithirai College of Nursing"
1184,"Christian College Of Nursing"
1185,"Christian College of Nursing"
1186,"College of Nursing"
1187,"College of Nursing (Chennai Medical College)"
1188,"College of Nursing (Christian Medical College & Hospital)"
1189,"College of Nursing (Saveetha Dental College & Hospitals)"
1190,"College of Nursing (Sri Ramakrishna Institute of Paramedical Sciences)"
1191,"College of Nursing (Vel R.S. Medical College)"
1192,"Deepavi School of Nursing, Gandhi Nagar"
1193,"Dhanalakshmi Srinivasan College of Nursing"
